"CustomerAge","Married","HouseholdSize","AccountAge","PaymentMethod","LastNewPhone","BasePlan","IntlPlan","Deal","CustServCall","NumVmail","NumText","NumApps","DayMin","DayCall","DayCharge","EveMin","EveCall","EveCharge","NightMin","NightCall","NightCharge","IntlMin","IntlCall","IntlCharge","DayData","EveData","NightData","Cancel"
31,"single",1,163,"Automatic",11,"standard","Yes","Yes",1,0,74,5,118.7,86,19.37,255.7,83,26.33,264.8,69,16.14,11.8,4,3.3,77.4,124,169,"No"
61,"single",3,163,"Automatic",14,"standard","Yes","Yes",2,32,50,21,271.3,86,44.27,145.1,91,15.07,224.2,69,13.79,10.5,4,2.95,104.9,81,161,"Yes"
48,"married",4,163,"Credit",10,"economy","Yes","No",1,0,113,9,292.6,50,47.76,210.6,85,21.8,164.4,86,10.48,10.6,2,2.98,11.3,153,256,"No"
55,"married",1,163,"Automatic",12,"economy","No","Yes",2,0,94,16,203.8,88,33.25,166.8,112,18.44,207.8,48,11.72,9,2,2.51,61.3,78,244,"No"
54,"married",5,163,"Check",29,"standard","Yes","Yes",0,0,92,17,376.8,59,61.49,242.6,74,27.55,298.6,64,18.05,6.5,1,1.8,20.2,223,121,"Yes"
66,"single",1,163,"Automatic",11,"economy","No","No",1,0,90,15,300.7,71,49.08,160.2,122,15.23,292.9,47,16.48,8.6,5,2.39,100.8,86,228,"No"
61,"single",5,163,"Credit",31,"standard","Yes","No",2,34,49,8,334.7,81,54.62,284.7,98,30.63,297.8,70,18,14.6,7,4.12,137.1,88,227,"No"
72,"married",2,163,"Automatic",13,"standard","Yes","Yes",2,0,161,17,384,66,62.68,209.7,82,18.75,295.6,75,17.88,8.2,2,2.3,110.5,190,245,"Yes"
29,"married",3,163,"Automatic",22,"economy","Yes","No",1,19,0,7,361.5,86,58.99,156.3,90,17.37,148,84,8.34,8.4,4,2.36,122.6,155,180,"No"
58,"single",2,163,"Check",14,"standard","Yes","Yes",2,34,0,11,287.7,70,46.94,122.1,69,12.45,116.4,80,7.7,17.2,4,4.81,187.9,163,200,"No"
58,"married",4,164,"Automatic",30,"economy","No","Yes",0,0,53,17,321.1,52,52.4,194.4,67,21.44,128.7,74,7.26,10,2,2.8,114.5,195,149,"Yes"
39,"married",1,164,"Automatic",12,"standard","Yes","Yes",1,0,0,21,193.1,60,31.51,282.6,86,29.03,199.2,82,11.18,11.5,8,3.24,11.3,86,284,"No"
54,"married",5,164,"Automatic",12,"economy","Yes","Yes",3,23,131,20,317.2,66,51.77,243.1,101,27.76,227.2,70,14.02,14.1,2,3.95,133.9,157,271,"No"
30,"married",5,164,"Automatic",3,"deluxe","Yes","No",1,0,56,4,285,74,46.51,205.5,77,19.78,121.1,64,6.77,9,4,2.51,32.3,153,106,"No"
52,"divorced",5,164,"Automatic",10,"standard","No","No",0,0,149,5,301,56,49.12,215.5,78,25,214,76,12.08,11.5,4,3.24,125.8,158,166,"No"
53,"married",2,164,"Credit",17,"economy","Yes","No",0,0,78,10,171.1,53,27.92,185.3,74,17.79,266.3,75,16.24,11.8,6,3.3,170.2,147,222,"No"
35,"divorced",5,164,"Check",6,"economy","Yes","Yes",0,18,0,13,203.3,85,33.17,288.6,88,30.97,157.8,85,8.92,10.6,6,2.98,154.1,168,226,"No"
46,"married",4,164,"Check",19,"standard","Yes","No",1,0,0,10,286.6,77,46.76,180.6,93,17.23,328,80,19.66,11.7,4,3.26,155.7,143,141,"No"
34,"married",4,165,"Check",9,"standard","No","Yes",6,25,206,6,174.5,62,28.48,175.2,94,15.03,152.9,59,8.62,9.1,2,2.57,175.8,196,249,"Yes"
60,"married",2,165,"Check",7,"standard","Yes","No",4,0,215,16,163.9,56,26.75,176.6,100,16.59,215.6,91,12.16,12.7,6,3.55,67,171,187,"Yes"
34,"married",5,165,"Automatic",17,"deluxe","Yes","Yes",4,0,89,2,187.9,72,30.65,218.6,73,22.36,170.6,59,9.58,12.7,2,3.55,146.8,186,149,"Yes"
40,"married",5,165,"Credit",24,"standard","No","No",0,0,0,19,242.3,56,39.54,151.6,74,16.89,262.7,70,16.02,5.9,4,1.67,111.3,122,143,"No"
64,"married",1,165,"Automatic",4,"standard","Yes","Yes",1,0,242,15,232.7,78,37.97,224.6,74,20.37,188.8,82,11.86,13.1,2,3.67,150,149,254,"No"
38,"divorced",4,165,"Automatic",29,"economy","Yes","Yes",2,0,40,16,241.2,51,39.36,206.1,116,19.68,199,78,11.18,10.1,2,2.83,142,155,106,"No"
55,"married",3,165,"Automatic",30,"deluxe","Yes","No",3,25,44,14,248.5,59,40.55,193.7,58,20.05,279.5,41,16.98,13.1,2,3.67,184.7,158,302,"No"
45,"divorced",4,166,"Automatic",7,"standard","Yes","No",0,24,101,11,288.5,72,47.09,161.2,73,13.76,265.8,84,16.14,7.5,6,2.1,38.7,165,226,"No"
33,"married",1,166,"Credit",28,"standard","No","Yes",0,0,70,7,299.8,37,48.92,119.8,82,13.61,283.4,72,17.18,12.9,1,3.62,151.6,87,156,"Yes"
64,"married",2,166,"Automatic",22,"standard","Yes","Yes",0,26,0,8,288.6,50,47.1,163.5,49,19.67,149.4,86,8.44,6.9,1,1.92,119.4,216,250,"No"
61,"married",4,167,"Check",22,"standard","Yes","No",3,0,157,12,271,81,44.23,134.5,71,16.68,82.2,77,4.63,7.7,4,2.16,56.5,47,167,"No"
40,"single",5,167,"Automatic",21,"standard","Yes","Yes",1,0,188,19,437,38,71.32,158.2,91,13.54,130.9,48,7.33,10.8,6,3.04,52.4,203,318,"Yes"
30,"divorced",4,168,"Automatic",4,"economy","Yes","No",0,28,43,12,300.4,83,49.04,138.8,94,11.54,126.1,81,7.07,9.8,6,2.75,141.2,58,301,"No"
35,"married",3,168,"Check",1,"standard","No","No",10,18,126,7,326.6,77,53.3,265.1,86,28.47,279.2,61,15.74,14.8,2,4.14,9.7,140,178,"Yes"
37,"married",5,168,"Check",8,"economy","Yes","No",1,0,181,18,222,54,36.22,170.2,79,20.27,161.2,93,10.3,12.2,5,3.44,150.8,94,177,"No"
34,"married",4,169,"Automatic",25,"economy","Yes","No",1,0,0,20,254.8,82,41.58,217.9,66,22.21,217,94,13.44,15.7,2,4.4,73.4,122,208,"No"
58,"married",3,169,"Check",15,"economy","Yes","No",3,0,206,8,212.4,78,34.68,223.6,67,22.88,188.3,80,10.57,12.5,2,3.5,19.4,170,167,"Yes"
54,"married",3,169,"Credit",4,"economy","Yes","Yes",1,0,133,21,219.3,66,35.8,285.8,82,32.23,187,96,10.5,10.5,2,2.95,155.7,103,92,"Yes"
61,"divorced",1,169,"Automatic",2,"standard","Yes","No",1,32,80,15,89.2,49,14.56,189.8,83,21.07,159.6,58,10.2,15.2,1,4.26,189.6,122,122,"No"
62,"divorced",4,169,"Check",20,"economy","Yes","Yes",1,0,245,6,482.4,48,78.72,226,85,24.51,267.2,77,16.28,10.5,8,2.95,145.2,62,184,"Yes"
37,"single",1,169,"Automatic",33,"standard","Yes","No",2,0,47,3,168.4,93,27.49,285,94,26.4,209.2,54,12.95,8.3,2,2.33,149.2,138,262,"No"
63,"divorced",1,170,"Automatic",29,"standard","No","No",0,0,92,5,200.6,44,32.74,216.6,130,22.24,190.4,81,10.74,15,10,4.2,20.2,148,147,"Yes"
27,"married",3,171,"Automatic",8,"economy","Yes","Yes",0,0,54,14,279.7,64,45.65,198.6,95,23.19,207.3,90,12.84,9.3,4,2.59,119.4,204,283,"Yes"
29,"divorced",4,172,"Automatic",20,"standard","Yes","No",1,27,160,17,176.7,55,28.85,195.9,84,17.32,267.7,66,16.32,7,6,1.99,179.1,150,143,"No"
34,"married",1,172,"Automatic",8,"deluxe","Yes","No",3,0,73,7,227.5,69,37.12,191.8,95,18.22,84.5,82,5.96,9.3,4,2.59,159.7,132,87,"No"
36,"divorced",4,172,"Credit",25,"deluxe","Yes","No",3,0,0,17,249.5,71,40.7,172.8,86,17.92,178.4,93,11.21,11.8,2,3.3,192,204,288,"No"
42,"single",2,173,"Automatic",26,"economy","Yes","No",3,0,0,19,239.7,61,39.11,194.1,117,22.71,271.8,81,15.34,13.4,5,3.76,66.1,86,130,"No"
31,"married",5,173,"Automatic",30,"standard","Yes","No",1,0,132,19,210,67,34.27,269.4,74,26.11,209.5,70,11.76,9.8,4,2.75,43.6,115,312,"No"
29,"married",5,174,"Automatic",9,"standard","Yes","Yes",1,26,101,20,301.4,66,49.19,213.4,102,24.79,203.5,90,12.64,15.6,5,4.38,15.3,130,102,"No"
42,"married",1,174,"Automatic",29,"deluxe","Yes","Yes",3,0,170,8,379.8,61,61.98,171.6,110,16.31,160.5,60,10.2,2.3,4,0.64,116.2,195,162,"No"
37,"single",3,174,"Check",11,"standard","Yes","Yes",2,0,0,8,214.4,78,34.98,233.2,102,26.73,233.6,89,13.14,9,7,2.51,183.9,69,289,"No"
50,"divorced",3,175,"Automatic",24,"standard","Yes","No",0,0,158,19,230.2,43,37.57,147.9,69,18.15,148.4,84,8.32,10.7,2,3,188.8,179,177,"Yes"
36,"single",4,175,"Automatic",9,"economy","Yes","Yes",1,0,215,18,260,67,42.44,255.9,134,27.69,254.8,82,14.38,10.8,5,3.04,125.8,51,138,"Yes"
35,"married",1,176,"Check",6,"deluxe","Yes","No",1,0,0,12,229.4,70,37.44,244.6,110,23.8,324.8,58,18.26,9.7,1,2.71,194.4,75,190,"No"
36,"married",4,176,"Automatic",10,"economy","Yes","Yes",1,0,0,18,120.6,66,19.68,288.6,90,32.52,179.7,71,10.14,11,10,3.07,14.5,106,207,"No"
63,"divorced",1,177,"Automatic",26,"deluxe","Yes","No",0,34,95,10,330.6,72,53.95,210.6,93,22.95,217.9,85,13.44,16.7,6,4.7,20.2,212,138,"No"
66,"married",2,177,"Automatic",34,"standard","Yes","No",0,0,103,14,239.7,67,39.11,179,100,19.68,232.4,100,14.32,8.6,2,2.42,139.5,212,206,"No"
24,"married",5,177,"Check",28,"deluxe","No","Yes",1,0,164,19,267.1,68,43.57,260.2,95,23.85,269.3,98,15.14,13.4,1,3.76,53.2,187,186,"Yes"
58,"divorced",2,177,"Automatic",8,"standard","Yes","No",1,0,173,8,228.8,75,37.34,328.9,120,33.87,168.8,93,10.73,10.4,2,2.92,92.8,151,198,"No"
32,"married",3,177,"Automatic",29,"standard","Yes","No",1,0,42,15,242.3,58,39.54,202.2,106,18.14,277.8,72,15.68,9.6,4,2.68,173.4,187,87,"No"
63,"single",5,178,"Credit",18,"economy","Yes","Yes",4,0,182,18,212.7,54,34.72,186.5,115,16.19,183,69,11.47,6.2,2,1.72,17.7,136,138,"Yes"
69,"married",2,178,"Check",34,"economy","Yes","Yes",4,0,119,20,97.2,69,15.86,162.2,80,16.82,162.9,62,9.2,9.4,2,2.65,33.9,104,170,"Yes"
39,"single",2,178,"Check",33,"deluxe","Yes","Yes",3,0,0,20,304.8,61,49.75,202.3,76,23.41,204.3,86,12.72,6.8,4,1.9,12.9,133,213,"No"
64,"married",5,178,"Automatic",11,"standard","Yes","No",2,0,46,15,443.2,64,72.32,240.4,125,25.99,254.3,80,14.35,8.1,5,2.28,78.2,67,207,"Yes"
30,"married",3,178,"Automatic",29,"economy","Yes","Yes",1,0,176,6,409.6,90,66.84,246,98,24.04,253.2,70,15.48,9.3,5,2.59,25.8,82,86,"Yes"
54,"married",2,178,"Automatic",17,"standard","Yes","No",4,0,76,11,457.7,43,74.7,332.1,88,36.73,169.1,98,10.74,5.6,8,1.57,82.3,150,156,"Yes"
78,"single",3,179,"Automatic",10,"standard","Yes","No",2,0,91,6,185.9,62,30.34,250.1,99,25.84,259.9,73,14.66,10.6,2,2.98,151.6,167,159,"No"
24,"single",4,180,"Credit",6,"economy","Yes","Yes",0,0,234,16,340.6,50,55.58,279.5,100,31.57,177,63,11.14,10,6,2.8,155.7,150,242,"Yes"
33,"divorced",5,180,"Automatic",17,"standard","Yes","No",1,0,150,16,270.9,70,44.21,212.3,119,24.43,217.2,61,13.46,9.4,10,2.65,169.4,54,113,"No"
50,"married",1,180,"Automatic",25,"economy","Yes","Yes",2,36,95,17,318.9,36,52.03,218.6,85,25.41,282.7,57,17.15,12.8,2,3.59,67.8,151,202,"No"
49,"divorced",5,180,"Automatic",3,"economy","Yes","No",1,21,36,15,220,66,35.9,196.2,59,17.44,242.9,90,14.87,10.8,6,3.04,178.3,176,154,"No"
57,"married",5,180,"Automatic",31,"standard","Yes","Yes",2,20,133,20,295.8,58,48.28,144.5,95,16.24,154.8,83,9.89,12.9,2,3.62,85.5,119,309,"No"
32,"divorced",2,182,"Automatic",10,"standard","Yes","Yes",3,35,0,8,230.2,72,37.57,179.6,85,19.84,203.7,86,11.45,9.9,4,2.77,29.8,185,170,"No"
33,"divorced",2,183,"Credit",19,"standard","Yes","No",0,30,0,22,153.5,90,25.04,221,102,25.57,282.7,87,17.09,16.6,2,4.67,33.1,178,235,"No"
46,"divorced",4,183,"Automatic",32,"standard","No","No",1,25,0,14,241.8,81,39.46,262.2,71,28.48,136.2,54,7.63,11.8,5,3.32,154.9,194,116,"No"
62,"married",5,185,"Credit",29,"deluxe","Yes","No",4,0,138,6,232.7,79,37.97,179.4,100,18.51,228.9,49,14.05,12.9,4,3.62,117.8,157,278,"Yes"
67,"married",4,185,"Automatic",15,"standard","Yes","Yes",4,0,174,19,181,77,29.53,218.2,87,22.56,178.1,74,10,11.5,4,3.24,83.9,52,195,"Yes"
49,"married",4,185,"Automatic",3,"standard","Yes","Yes",1,0,25,2,177.1,62,28.91,109.9,64,11.22,149.5,98,8.39,11.7,2,3.26,56.5,143,187,"No"
52,"divorced",2,185,"Check",26,"standard","Yes","No",2,38,0,6,134,37,21.86,212.6,89,18.96,183,94,11.53,11.8,2,3.32,135.5,81,270,"No"
55,"married",5,185,"Automatic",7,"standard","Yes","No",2,20,218,22,241.9,45,39.47,218.6,95,21.21,184.7,62,11.57,7.6,5,2.12,134.7,212,184,"No"
35,"married",3,186,"Check",30,"standard","Yes","No",2,0,0,22,195.9,53,31.98,239,100,24.71,139,52,8.99,10.4,4,2.92,163.7,124,207,"No"
56,"married",3,186,"Automatic",22,"standard","Yes","No",2,0,0,15,246.4,71,40.21,183,122,21.5,240.7,70,13.58,10.3,6,2.88,67,180,280,"No"
48,"single",5,186,"Credit",2,"economy","Yes","Yes",1,0,78,19,324.1,50,52.9,144,80,16.03,233.5,74,13.12,13.8,10,3.88,47.6,143,86,"No"
31,"divorced",3,186,"Automatic",4,"standard","Yes","Yes",3,0,206,9,366.7,67,59.84,166.2,80,15.51,302.9,84,17.1,14.3,2,4.03,106.5,172,278,"Yes"
33,"married",1,187,"Check",12,"economy","Yes","Yes",4,38,179,4,274.3,76,44.77,142,85,15.82,194.4,38,12.17,11.4,2,3.18,154.9,174,209,"Yes"
59,"divorced",2,188,"Automatic",32,"economy","Yes","Yes",1,0,108,12,392.8,28,64.12,174.2,134,16.5,274.6,74,15.44,9,4,2.54,101.6,77,200,"Yes"
41,"divorced",2,189,"Check",9,"standard","Yes","Yes",2,0,170,17,233.5,78,38.11,188.8,86,22.34,416.7,54,24.66,13.2,6,3.71,126.6,217,265,"No"
38,"married",3,189,"Automatic",31,"standard","Yes","Yes",1,0,0,21,317.9,86,51.88,197.8,67,21.56,218.8,94,12.29,12.8,1,3.59,133.9,138,153,"No"
62,"married",1,189,"Automatic",8,"economy","Yes","Yes",1,0,230,6,371.9,44,60.71,240,102,24.57,143.2,85,9.28,10,5,2.8,164.6,127,241,"Yes"
23,"married",4,190,"Check",4,"standard","Yes","Yes",2,0,90,11,371.3,66,60.59,266.9,102,28.81,178.4,80,10.01,12.5,5,3.5,166.2,187,187,"Yes"
56,"married",4,191,"Automatic",22,"standard","Yes","Yes",0,0,160,17,401.3,91,65.48,223.7,125,20.1,160,90,8.98,10.3,2,2.88,24.2,165,131,"Yes"
72,"married",1,191,"Check",31,"standard","Yes","No",1,0,155,10,150.5,66,24.55,106.2,101,12.22,176.1,82,9.94,8.1,6,2.28,109.7,208,286,"No"
42,"married",3,192,"Credit",28,"deluxe","Yes","No",1,0,216,6,264.1,62,43.12,176.7,85,18.15,175.4,41,11.1,11.8,4,3.32,146,86,194,"No"
35,"divorced",5,194,"Credit",2,"economy","Yes","Yes",1,21,22,12,389.4,83,63.54,167.5,66,15.97,187.1,80,10.56,7.5,6,2.1,21,182,109,"No"
53,"married",5,194,"Automatic",6,"standard","Yes","Yes",0,0,47,13,233.1,97,38.04,115.8,78,14.86,60.5,76,3.37,9,4,2.54,58.1,65,81,"No"
50,"divorced",2,195,"Automatic",33,"standard","Yes","No",2,0,96,15,320.1,68,52.25,183.8,89,21.5,223.3,59,12.61,13,6,3.65,16.1,208,311,"No"
58,"divorced",3,195,"Automatic",30,"standard","No","Yes",1,0,199,7,342,75,55.81,179.2,69,19.81,203,66,11.4,11.8,2,3.3,92.8,139,149,"Yes"
43,"divorced",1,196,"Automatic",3,"economy","Yes","No",2,0,59,10,116.7,50,19.04,267.8,98,24.71,222.6,51,13.7,7.8,5,2.2,62.9,223,251,"No"
49,"married",5,196,"Check",14,"standard","No","Yes",2,0,137,5,171.2,86,27.95,145.3,72,13.68,282.3,86,15.94,11.8,2,3.32,104.9,50,226,"Yes"
55,"married",2,197,"Automatic",12,"standard","Yes","No",1,0,0,3,378.7,96,61.8,194.2,56,17.24,154.8,96,9.94,14.2,2,3.96,17.7,173,277,"No"
62,"married",1,198,"Check",9,"economy","Yes","No",1,0,89,21,197,86,32.16,187,105,22.07,194.9,66,12.14,10.5,4,2.95,63.7,105,157,"No"
55,"divorced",2,198,"Automatic",2,"standard","Yes","No",1,30,160,14,318.8,50,52.02,243.8,74,24.87,218.8,93,12.29,7.9,4,2.22,183.1,87,154,"No"
58,"married",4,198,"Automatic",17,"standard","Yes","Yes",3,0,122,3,309.2,67,50.46,261.6,94,23.92,228.5,56,12.83,7,5,1.96,109.7,74,302,"Yes"
64,"married",2,198,"Automatic",23,"economy","Yes","No",0,0,197,16,395,78,64.46,298.7,106,32.16,280,86,17,11,4,3.07,158.1,112,121,"Yes"
34,"single",1,199,"Check",9,"standard","Yes","Yes",3,0,72,10,197.3,78,32.21,198.5,102,17.43,184.1,63,10.39,9.1,5,2.57,28.2,203,86,"No"
58,"single",2,199,"Credit",9,"standard","No","No",0,0,83,15,221.8,53,36.19,127.8,76,14.67,276.8,74,15.56,14.6,2,4.12,143.6,76,264,"Yes"
35,"married",1,200,"Check",3,"standard","Yes","No",1,22,101,4,176.1,66,28.75,148.3,118,13.91,201.1,75,11.34,12.1,2,3.38,173.4,83,86,"No"
57,"married",2,200,"Credit",24,"standard","Yes","Yes",2,0,128,19,383.8,79,62.64,186.2,100,19.28,229.9,79,12.92,9.9,10,2.77,83.1,204,161,"Yes"
46,"divorced",4,200,"Credit",22,"standard","Yes","No",2,0,0,14,316.1,83,51.59,149.4,84,15.42,276.2,84,15.59,14.8,4,4.14,175,52,303,"No"
48,"divorced",1,201,"Automatic",15,"economy","Yes","No",0,0,90,10,148.9,56,24.3,191,105,19.61,186.8,84,11.7,14.1,2,3.95,98.4,47,290,"No"
59,"married",1,201,"Credit",29,"economy","Yes","No",2,0,55,20,144.2,71,23.53,207.3,109,18.41,271.8,70,16.54,8.3,5,2.33,129.1,83,239,"No"
30,"single",5,202,"Automatic",13,"deluxe","Yes","Yes",2,0,0,12,208.6,59,34.04,185.7,70,19.06,242.1,84,13.61,13.6,7,3.83,193.6,144,306,"No"
54,"divorced",2,205,"Automatic",7,"standard","Yes","No",1,0,113,19,192,59,31.32,258.6,106,26.72,167.3,61,10.58,11.2,4,3.16,63.7,219,310,"No"
66,"single",5,208,"Automatic",6,"standard","No","Yes",1,23,202,12,273.4,74,44.62,171.7,62,19.18,209.9,90,12.98,15,2,4.2,38.7,157,294,"Yes"
31,"married",5,208,"Automatic",29,"economy","Yes","No",1,27,86,11,213.4,74,34.82,201.8,48,22.28,180,82,10.1,16,6,4.49,180.7,125,172,"No"
32,"married",3,208,"Credit",7,"standard","Yes","No",3,0,152,18,313.3,79,51.12,174.7,104,20.89,211.7,70,13.15,5.8,4,1.63,180.7,176,259,"No"
59,"married",2,209,"Automatic",13,"standard","Yes","No",2,0,130,2,312.7,54,51.04,183,75,21.58,217,92,12.24,6.6,4,1.84,13.7,148,258,"No"
59,"married",2,211,"Credit",8,"deluxe","Yes","Yes",1,0,25,3,222.8,66,36.35,249.3,109,27.15,222.4,64,12.5,11.4,6,3.18,150,76,287,"No"
53,"single",4,214,"Automatic",6,"standard","Yes","No",1,0,0,12,66.6,65,10.86,291.5,129,30.02,230,67,14.17,19,1,5.3,78.2,147,270,"No"
31,"divorced",1,215,"Automatic",31,"deluxe","Yes","No",0,32,114,9,318.6,70,52,234.1,82,21.24,212.3,68,11.99,12.6,2,3.53,29,131,291,"No"
55,"divorced",3,216,"Automatic",18,"standard","Yes","Yes",2,0,119,10,321.8,70,52.51,257.9,104,23.86,182.2,54,10.28,9.4,5,2.65,120.2,135,242,"No"
73,"single",5,217,"Check",15,"standard","Yes","Yes",3,0,0,15,212.9,71,34.74,178.4,92,15.52,240.2,66,14.7,11,2,3.08,142,126,137,"No"
58,"divorced",5,217,"Automatic",4,"standard","No","Yes",6,0,116,22,175,51,28.56,232,105,20.95,184,72,11.53,14.2,5,4,187.1,161,116,"Yes"
46,"single",2,221,"Automatic",24,"standard","Yes","Yes",1,0,0,16,292.5,46,47.74,232.6,83,24.06,205.4,75,11.59,7.3,6,2.04,20.2,176,90,"No"
32,"married",2,222,"Check",26,"deluxe","Yes","No",1,19,101,4,264,62,43.08,247,73,26.93,123.2,95,6.89,15.7,2,4.4,23.4,109,205,"No"
33,"married",1,225,"Automatic",17,"deluxe","Yes","No",3,0,0,20,282.2,93,46.04,159.4,87,13.74,201.4,58,12.56,14.6,5,4.12,76.6,115,111,"No"
53,"divorced",4,225,"Automatic",2,"economy","Yes","No",7,0,113,5,239.7,54,39.11,263.4,87,24.35,185.6,74,10.48,6.2,2,1.72,144.4,174,222,"No"
66,"single",1,229,"Automatic",18,"standard","Yes","No",2,0,43,5,448.9,43,73.27,185,105,16.04,191.3,78,10.8,11.1,6,3.12,33.9,60,166,"Yes"
31,"divorced",4,231,"Credit",11,"economy","Yes","Yes",3,28,131,9,431.5,56,70.43,152.8,94,14.38,202.9,74,12.65,10.5,6,2.95,66.1,225,166,"No"
59,"divorced",5,231,"Automatic",21,"economy","Yes","Yes",3,0,46,14,350.8,79,57.25,238.2,102,26.03,230.4,53,12.95,8.9,5,2.48,156.5,71,242,"Yes"
40,"married",3,231,"Automatic",13,"standard","Yes","No",2,0,0,4,143.9,78,23.47,157.1,65,13.18,269.5,51,16.36,6.8,7,1.9,39.5,144,145,"No"
39,"married",1,247,"Automatic",12,"standard","Yes","No",3,0,80,17,153.2,85,25,180.4,62,17.3,228.6,81,14.1,5.8,6,1.61,24.2,177,215,"No"
59,"married",4,249,"Automatic",33,"standard","Yes","Yes",0,0,59,10,227.5,68,37.12,284.6,99,30.62,222,71,12.48,9,2,2.54,106.5,144,178,"Yes"
